id,country_ID,country,region,year,month,taric,type,eur,tons,eur_kg,eur_raw,tons_raw
044_12149090_2009_11,044,Gibraltar,Mediterranean Europe,2009,11,12149090.0,"Heno, alfalfa, trébol, esparce",0.02,0.02,1.0,0.02,0.02
044_12149090_2009_12,044,Gibraltar,Mediterranean Europe,2009,12,12149090.0,"Heno, alfalfa, trébol, esparce",0.03,0.02,1.5,0.03,0.02
044_12149090_2010_1,044,Gibraltar,Mediterranean Europe,2010,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.01,0.01,1.0,0.01,0.01
044_12149090_2010_2,044,Gibraltar,Mediterranean Europe,2010,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.5,0.0,0.0
044_12149090_2010_3,044,Gibraltar,Mediterranean Europe,2010,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.02,0.01,2.0,0.02,0.01
044_12149090_2010_4,044,Gibraltar,Mediterranean Europe,2010,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.8125,0.0,0.0
044_12149090_2010_5,044,Gibraltar,Mediterranean Europe,2010,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.625,0.0,0.0
044_12149090_2010_6,044,Gibraltar,Mediterranean Europe,2010,6,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.4375,0.0,0.0
044_12149090_2010_7,044,Gibraltar,Mediterranean Europe,2010,7,12149090.0,"Heno, alfalfa, trébol, esparce",0.05,0.04,1.25,0.05,0.04
044_12149090_2010_8,044,Gibraltar,Mediterranean Europe,2010,8,12149090.0,"Heno, alfalfa, trébol, esparce",0.05,0.07,0.7143,0.05,0.07
044_12149090_2010_9,044,Gibraltar,Mediterranean Europe,2010,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.03,0.03,1.0,0.03,0.03
044_12149090_2010_10,044,Gibraltar,Mediterranean Europe,2010,10,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.0,0.0,0.0
044_12149090_2010_11,044,Gibraltar,Mediterranean Europe,2010,11,12149090.0,"Heno, alfalfa, trébol, esparce",0.02,0.02,1.0,0.02,0.02
044_12149090_2010_12,044,Gibraltar,Mediterranean Europe,2010,12,12149090.0,"Heno, alfalfa, trébol, esparce",0.02,0.02,1.0,0.02,0.02
044_12149090_2011_1,044,Gibraltar,Mediterranean Europe,2011,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.0,0.0,0.0
044_12149090_2011_2,044,Gibraltar,Mediterranean Europe,2011,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.01,0.01,1.0,0.01,0.01
044_12149090_2011_3,044,Gibraltar,Mediterranean Europe,2011,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.0,0.0,0.0
044_12149090_2011_4,044,Gibraltar,Mediterranean Europe,2011,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.0,0.01,0.0
044_12149090_2011_5,044,Gibraltar,Mediterranean Europe,2011,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.0,0.0,0.0
044_12149090_2011_6,044,Gibraltar,Mediterranean Europe,2011,6,12149090.0,"Heno, alfalfa, trébol, esparce",0.02,0.02,1.0,0.02,0.02
044_12149090_2011_7,044,Gibraltar,Mediterranean Europe,2011,7,12149090.0,"Heno, alfalfa, trébol, esparce",0.02,0.01,2.0,0.02,0.01
044_12149090_2011_8,044,Gibraltar,Mediterranean Europe,2011,8,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.5,0.0,0.01
044_12149090_2011_9,044,Gibraltar,Mediterranean Europe,2011,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.01,0.01,1.0,0.01,0.01
044_12149090_2011_10,044,Gibraltar,Mediterranean Europe,2011,10,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,0.75,0.0,0.0
044_12149090_2011_11,044,Gibraltar,Mediterranean Europe,2011,11,12149090.0,"Heno, alfalfa, trébol, esparce",0.05,0.1,0.5,0.05,0.01
044_12149090_2011_12,044,Gibraltar,Mediterranean Europe,2011,12,12149090.0,"Heno, alfalfa, trébol, esparce",0.01,0.01,1.0,0.01,0.01
044_12149090_2012_1,044,Gibraltar,Mediterranean Europe,2012,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.01,0.01,1.0,0.01,0.01
044_12149090_2012_2,044,Gibraltar,Mediterranean Europe,2012,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.0,0.0,0.0
044_12149090_2012_3,044,Gibraltar,Mediterranean Europe,2012,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.01,0.01,1.0,0.01,0.01
044_12149090_2012_4,044,Gibraltar,Mediterranean Europe,2012,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.01,0.02,0.5,0.01,0.02
044_12149090_2012_5,044,Gibraltar,Mediterranean Europe,2012,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.01,0.01,1.0,0.01,0.01
044_12149090_2012_6,044,Gibraltar,Mediterranean Europe,2012,6,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.5,0.0,0.0
044_12149090_2012_7,044,Gibraltar,Mediterranean Europe,2012,7,12149090.0,"Heno, alfalfa, trébol, esparce",0.02,0.01,2.0,0.02,0.01
044_12149090_2012_8,044,Gibraltar,Mediterranean Europe,2012,8,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.0,0.0,0.0
044_12149090_2012_9,044,Gibraltar,Mediterranean Europe,2012,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.0,0.0,0.0
044_12149090_2012_10,044,Gibraltar,Mediterranean Europe,2012,10,12149090.0,"Heno, alfalfa, trébol, esparce",0.02,0.01,2.0,0.02,0.01
044_12149090_2012_11,044,Gibraltar,Mediterranean Europe,2012,11,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.0,0.0,0.0
044_12149090_2012_12,044,Gibraltar,Mediterranean Europe,2012,12,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.0,0.0,0.0
044_12149090_2013_1,044,Gibraltar,Mediterranean Europe,2013,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.0,0.0,0.0
044_12149090_2013_2,044,Gibraltar,Mediterranean Europe,2013,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.02,0.01,2.0,0.02,0.01
044_12149090_2013_3,044,Gibraltar,Mediterranean Europe,2013,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.0,0.0,0.0
044_12149090_2013_4,044,Gibraltar,Mediterranean Europe,2013,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.02,0.01,2.0,0.02,0.01
044_12149090_2013_5,044,Gibraltar,Mediterranean Europe,2013,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.5,0.0,0.0
044_12149090_2013_6,044,Gibraltar,Mediterranean Europe,2013,6,12149090.0,"Heno, alfalfa, trébol, esparce",0.01,0.01,1.0,0.01,0.01
044_12149090_2013_7,044,Gibraltar,Mediterranean Europe,2013,7,12149090.0,"Heno, alfalfa, trébol, esparce",0.01,0.01,1.0,0.01,0.01
044_12149090_2013_8,044,Gibraltar,Mediterranean Europe,2013,8,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.0,0.0,0.01
044_12149090_2013_9,044,Gibraltar,Mediterranean Europe,2013,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.01,0.01,1.0,0.01,0.01
044_12149090_2013_10,044,Gibraltar,Mediterranean Europe,2013,10,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.0,0.0,0.01
044_12149090_2013_11,044,Gibraltar,Mediterranean Europe,2013,11,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.0,0.0,0.0
044_12149090_2013_12,044,Gibraltar,Mediterranean Europe,2013,12,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.0,0.0,0.0
044_12149090_2014_1,044,Gibraltar,Mediterranean Europe,2014,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.01,0.01,1.0,0.01,0.01
044_12149090_2014_2,044,Gibraltar,Mediterranean Europe,2014,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.3333333333333333,0.0,0.0
044_12149090_2014_3,044,Gibraltar,Mediterranean Europe,2014,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.6666666666666665,0.0,0.0
044_12149090_2014_4,044,Gibraltar,Mediterranean Europe,2014,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.0,0.0,0.0
044_12149090_2014_5,044,Gibraltar,Mediterranean Europe,2014,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.333333333333333,0.0,0.0
044_12149090_2014_6,044,Gibraltar,Mediterranean Europe,2014,6,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.6666666666666665,0.0,0.0
044_12149090_2014_7,044,Gibraltar,Mediterranean Europe,2014,7,12149090.0,"Heno, alfalfa, trébol, esparce",0.03,0.01,3.0,0.03,0.01
044_12149090_2014_8,044,Gibraltar,Mediterranean Europe,2014,8,12149090.0,"Heno, alfalfa, trébol, esparce",0.01,0.02,0.5,0.01,0.02
044_12149090_2014_9,044,Gibraltar,Mediterranean Europe,2014,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.02,0.01,2.0,0.02,0.01
044_12149090_2014_10,044,Gibraltar,Mediterranean Europe,2014,10,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.95,0.0,0.0
044_12149090_2014_11,044,Gibraltar,Mediterranean Europe,2014,11,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.9,0.0,0.0
044_12149090_2014_12,044,Gibraltar,Mediterranean Europe,2014,12,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.85,0.0,0.0
044_12149090_2015_1,044,Gibraltar,Mediterranean Europe,2015,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.8,0.0,0.0
044_12149090_2015_2,044,Gibraltar,Mediterranean Europe,2015,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.75,0.0,0.0
044_12149090_2015_3,044,Gibraltar,Mediterranean Europe,2015,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.7,0.0,0.0
044_12149090_2015_4,044,Gibraltar,Mediterranean Europe,2015,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.65,0.0,0.0
044_12149090_2015_5,044,Gibraltar,Mediterranean Europe,2015,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.6,0.0,0.0
044_12149090_2015_6,044,Gibraltar,Mediterranean Europe,2015,6,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.55,0.0,0.0
044_12149090_2015_7,044,Gibraltar,Mediterranean Europe,2015,7,12149090.0,"Heno, alfalfa, trébol, esparce",0.03,0.02,1.5,0.03,0.02
044_12149090_2015_8,044,Gibraltar,Mediterranean Europe,2015,8,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.25,0.0,0.0
044_12149090_2015_9,044,Gibraltar,Mediterranean Europe,2015,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.01,0.01,1.0,0.01,0.01
044_12149090_2015_10,044,Gibraltar,Mediterranean Europe,2015,10,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.0,0.0,0.0
044_12149090_2015_11,044,Gibraltar,Mediterranean Europe,2015,11,12149090.0,"Heno, alfalfa, trébol, esparce",0.01,0.01,1.0,0.01,0.01
044_12149090_2015_12,044,Gibraltar,Mediterranean Europe,2015,12,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.1,0.0,0.0
044_12149090_2016_1,044,Gibraltar,Mediterranean Europe,2016,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.2,0.0,0.0
044_12149090_2016_2,044,Gibraltar,Mediterranean Europe,2016,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.3,0.0,0.0
044_12149090_2016_3,044,Gibraltar,Mediterranean Europe,2016,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.4,0.0,0.0
044_12149090_2016_4,044,Gibraltar,Mediterranean Europe,2016,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.5,0.0,0.0
044_12149090_2016_5,044,Gibraltar,Mediterranean Europe,2016,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.6,0.0,0.0
044_12149090_2016_6,044,Gibraltar,Mediterranean Europe,2016,6,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.7000000000000002,0.0,0.0
044_12149090_2016_7,044,Gibraltar,Mediterranean Europe,2016,7,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.8,0.0,0.0
044_12149090_2016_8,044,Gibraltar,Mediterranean Europe,2016,8,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.9,0.0,0.0
044_12149090_2016_9,044,Gibraltar,Mediterranean Europe,2016,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.02,0.01,2.0,0.02,0.01
044_12149090_2016_10,044,Gibraltar,Mediterranean Europe,2016,10,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.75,0.0,0.0
044_12149090_2016_11,044,Gibraltar,Mediterranean Europe,2016,11,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.5,0.0,0.0
044_12149090_2016_12,044,Gibraltar,Mediterranean Europe,2016,12,12149090.0,"Heno, alfalfa, trébol, esparce",0.05,0.04,1.25,0.05,0.04
044_12149090_2017_1,044,Gibraltar,Mediterranean Europe,2017,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.125,0.0,0.0
044_12149090_2017_2,044,Gibraltar,Mediterranean Europe,2017,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.03,0.01,3.0,0.03,0.01
044_12149090_2017_3,044,Gibraltar,Mediterranean Europe,2017,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.09,0.04,2.25,0.09,0.04
044_12149090_2017_4,044,Gibraltar,Mediterranean Europe,2017,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.01,0.01,1.0,0.01,0.01
044_12149090_2017_5,044,Gibraltar,Mediterranean Europe,2017,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.14,0.08,1.75,0.14,0.08
044_12149090_2017_6,044,Gibraltar,Mediterranean Europe,2017,6,12149090.0,"Heno, alfalfa, trébol, esparce",0.04,0.02,2.0,0.04,0.02
044_12149090_2017_7,044,Gibraltar,Mediterranean Europe,2017,7,12149090.0,"Heno, alfalfa, trébol, esparce",0.01,0.01,1.0,0.01,0.01
044_12149090_2017_8,044,Gibraltar,Mediterranean Europe,2017,8,12149090.0,"Heno, alfalfa, trébol, esparce",0.06,0.04,1.5,0.06,0.04
044_12149090_2017_9,044,Gibraltar,Mediterranean Europe,2017,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.05,0.03,1.6667,0.05,0.03
044_12149090_2017_10,044,Gibraltar,Mediterranean Europe,2017,10,12149090.0,"Heno, alfalfa, trébol, esparce",0.08,0.04,2.0,0.08,0.04
044_12149090_2017_11,044,Gibraltar,Mediterranean Europe,2017,11,12149090.0,"Heno, alfalfa, trébol, esparce",0.01,0.01,1.0,0.01,0.01
044_12149090_2017_12,044,Gibraltar,Mediterranean Europe,2017,12,12149090.0,"Heno, alfalfa, trébol, esparce",0.2,0.17,1.1765,0.2,0.17
044_12149090_2021_1,044,Gibraltar,Mediterranean Europe,2021,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,3.6011684210526314,0.0,0.0
044_12149090_2021_2,044,Gibraltar,Mediterranean Europe,2021,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.11,0.03,3.6667,0.11,0.03
044_12149090_2021_3,044,Gibraltar,Mediterranean Europe,2021,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,3.654792857142857,0.0,0.0
044_12149090_2021_4,044,Gibraltar,Mediterranean Europe,2021,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,3.6428857142857143,0.0,0.0
044_12149090_2021_5,044,Gibraltar,Mediterranean Europe,2021,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,3.6309785714285714,0.0,0.0
044_12149090_2021_6,044,Gibraltar,Mediterranean Europe,2021,6,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,3.6190714285714285,0.0,0.0
044_12149090_2021_7,044,Gibraltar,Mediterranean Europe,2021,7,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,3.6071642857142856,0.0,0.0
044_12149090_2021_8,044,Gibraltar,Mediterranean Europe,2021,8,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,3.5952571428571427,0.0,0.0
044_12149090_2021_9,044,Gibraltar,Mediterranean Europe,2021,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,3.5833500000000003,0.0,0.0
044_12149090_2021_10,044,Gibraltar,Mediterranean Europe,2021,10,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,3.5714428571428574,0.0,0.0
044_12149090_2021_11,044,Gibraltar,Mediterranean Europe,2021,11,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,3.5595357142857145,0.0,0.0
044_12149090_2021_12,044,Gibraltar,Mediterranean Europe,2021,12,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,3.5476285714285716,0.0,0.0
044_12149090_2022_1,044,Gibraltar,Mediterranean Europe,2022,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,3.5357214285714287,0.0,0.0
044_12149090_2022_2,044,Gibraltar,Mediterranean Europe,2022,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,3.523814285714286,0.0,0.0
044_12149090_2022_3,044,Gibraltar,Mediterranean Europe,2022,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,3.511907142857143,0.0,0.0
044_12149090_2022_4,044,Gibraltar,Mediterranean Europe,2022,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.07,0.02,3.5,0.07,0.02
044_12149090_2022_5,044,Gibraltar,Mediterranean Europe,2022,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.07,0.02,3.5,0.07,0.02
044_12149090_2022_6,044,Gibraltar,Mediterranean Europe,2022,6,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,3.1964285714285716,0.0,0.0
044_12149090_2022_7,044,Gibraltar,Mediterranean Europe,2022,7,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.892857142857143,0.0,0.0
044_12149090_2022_8,044,Gibraltar,Mediterranean Europe,2022,8,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.5892857142857144,0.0,0.0
044_12149090_2022_9,044,Gibraltar,Mediterranean Europe,2022,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.2857142857142856,0.0,0.0
044_12149090_2022_10,044,Gibraltar,Mediterranean Europe,2022,10,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.9821428571428572,0.0,0.0
044_12149090_2022_11,044,Gibraltar,Mediterranean Europe,2022,11,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,1.6785714285714288,0.0,0.0
044_12149090_2022_12,044,Gibraltar,Mediterranean Europe,2022,12,12149090.0,"Heno, alfalfa, trébol, esparce",0.11,0.08,1.375,0.11,0.08
044_12149090_2023_1,044,Gibraltar,Mediterranean Europe,2023,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.05,0.02,2.5,0.05,0.02
044_12149090_2023_2,044,Gibraltar,Mediterranean Europe,2023,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.05,0.02,2.5,0.05,0.02
044_12149090_2023_3,044,Gibraltar,Mediterranean Europe,2023,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.5,0.0,0.0
044_12149090_2023_4,044,Gibraltar,Mediterranean Europe,2023,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.5,0.0,0.0
044_12149090_2023_5,044,Gibraltar,Mediterranean Europe,2023,5,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.5,0.0,0.0
044_12149090_2023_6,044,Gibraltar,Mediterranean Europe,2023,6,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.5,0.0,0.0
044_12149090_2023_7,044,Gibraltar,Mediterranean Europe,2023,7,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.5,0.0,0.0
044_12149090_2023_8,044,Gibraltar,Mediterranean Europe,2023,8,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.5,0.0,0.0
044_12149090_2023_9,044,Gibraltar,Mediterranean Europe,2023,9,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.5,0.0,0.0
044_12149090_2023_10,044,Gibraltar,Mediterranean Europe,2023,10,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.5,0.0,0.0
044_12149090_2023_11,044,Gibraltar,Mediterranean Europe,2023,11,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.5,0.0,0.0
044_12149090_2023_12,044,Gibraltar,Mediterranean Europe,2023,12,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.5,0.0,0.0
044_12149090_2024_1,044,Gibraltar,Mediterranean Europe,2024,1,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.5,0.0,0.0
044_12149090_2024_2,044,Gibraltar,Mediterranean Europe,2024,2,12149090.0,"Heno, alfalfa, trébol, esparce",0.0,0.0,2.5,0.0,0.0
044_12149090_2024_3,044,Gibraltar,Mediterranean Europe,2024,3,12149090.0,"Heno, alfalfa, trébol, esparce",0.05,0.02,2.5,0.05,0.02
044_12149090_2024_4,044,Gibraltar,Mediterranean Europe,2024,4,12149090.0,"Heno, alfalfa, trébol, esparce",0.05,0.02,2.5,0.05,0.02
009_121410_2003_1,009,Greece,Mediterranean Europe,2003,1,121410.0,Harina y pellets de alfalfa,224.04,1611.8,0.139,224.04,1611.8
009_121410_2003_2,009,Greece,Mediterranean Europe,2003,2,121410.0,Harina y pellets de alfalfa,259.05,1851.07,0.1399,259.05,1851.07
009_121410_2003_3,009,Greece,Mediterranean Europe,2003,3,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.1267,0.0,0.0
009_121410_2003_4,009,Greece,Mediterranean Europe,2003,4,121410.0,Harina y pellets de alfalfa,359.87,3170.94,0.1135,359.87,3170.94
009_121410_2003_5,009,Greece,Mediterranean Europe,2003,5,121410.0,Harina y pellets de alfalfa,142.6,1426.02,0.1,142.6,1426.02
009_121410_2003_6,009,Greece,Mediterranean Europe,2003,6,121410.0,Harina y pellets de alfalfa,398.77,4026.82,0.099,398.77,4026.82
009_121410_2003_7,009,Greece,Mediterranean Europe,2003,7,121410.0,Harina y pellets de alfalfa,315.26,3081.28,0.1023,315.26,3081.28
009_121410_2003_8,009,Greece,Mediterranean Europe,2003,8,121410.0,Harina y pellets de alfalfa,543.88,5539.18,0.0982,543.88,5539.18
009_121410_2003_9,009,Greece,Mediterranean Europe,2003,9,121410.0,Harina y pellets de alfalfa,326.74,3316.12,0.0985,326.74,3316.12
009_121410_2003_10,009,Greece,Mediterranean Europe,2003,10,121410.0,Harina y pellets de alfalfa,482.58,4282.14,0.1127,482.58,4282.14
009_121410_2003_11,009,Greece,Mediterranean Europe,2003,11,121410.0,Harina y pellets de alfalfa,394.3,3775.68,0.1044,394.3,3775.68
009_121410_2003_12,009,Greece,Mediterranean Europe,2003,12,121410.0,Harina y pellets de alfalfa,443.07,3945.06,0.1123,443.07,3945.06
009_121410_2004_1,009,Greece,Mediterranean Europe,2004,1,121410.0,Harina y pellets de alfalfa,160.64,1522.66,0.1055,160.64,1522.66
009_121410_2004_2,009,Greece,Mediterranean Europe,2004,2,121410.0,Harina y pellets de alfalfa,416.13,3608.66,0.1153,416.13,3608.66
009_121410_2004_3,009,Greece,Mediterranean Europe,2004,3,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.1149,0.0,0.0
009_121410_2004_4,009,Greece,Mediterranean Europe,2004,4,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.11449999999999999,0.0,0.0
009_121410_2004_5,009,Greece,Mediterranean Europe,2004,5,121410.0,Harina y pellets de alfalfa,750.76,6577.82,0.1141,750.76,6577.82
009_121410_2004_6,009,Greece,Mediterranean Europe,2004,6,121410.0,Harina y pellets de alfalfa,536.37,4791.37,0.1119,536.37,4791.37
009_121410_2004_7,009,Greece,Mediterranean Europe,2004,7,121410.0,Harina y pellets de alfalfa,749.2,5806.54,0.129,749.2,5806.54
009_121410_2004_8,009,Greece,Mediterranean Europe,2004,8,121410.0,Harina y pellets de alfalfa,520.82,4952.9,0.1052,520.82,4952.9
009_121410_2004_9,009,Greece,Mediterranean Europe,2004,9,121410.0,Harina y pellets de alfalfa,397.02,3254.44,0.122,397.02,3254.44
009_121410_2004_10,009,Greece,Mediterranean Europe,2004,10,121410.0,Harina y pellets de alfalfa,593.3,5098.46,0.1164,593.3,5098.46
009_121410_2004_11,009,Greece,Mediterranean Europe,2004,11,121410.0,Harina y pellets de alfalfa,713.62,5728.06,0.1246,713.62,5728.06
009_121410_2004_12,009,Greece,Mediterranean Europe,2004,12,121410.0,Harina y pellets de alfalfa,473.82,3555.35,0.1333,473.82,3555.35
009_121410_2005_1,009,Greece,Mediterranean Europe,2005,1,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.11953333333333334,0.0,0.0
009_121410_2005_2,009,Greece,Mediterranean Europe,2005,2,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.10576666666666666,0.0,0.0
009_121410_2005_3,009,Greece,Mediterranean Europe,2005,3,121410.0,Harina y pellets de alfalfa,127.57,1386.62,0.092,127.57,1386.62
009_121410_2005_4,009,Greece,Mediterranean Europe,2005,4,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.096425,0.0,0.0
009_121410_2005_5,009,Greece,Mediterranean Europe,2005,5,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.10085,0.0,0.0
009_121410_2005_6,009,Greece,Mediterranean Europe,2005,6,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.105275,0.0,0.0
009_121410_2005_7,009,Greece,Mediterranean Europe,2005,7,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.10969999999999999,0.0,0.0
009_121410_2005_8,009,Greece,Mediterranean Europe,2005,8,121410.0,Harina y pellets de alfalfa,0.0,0.0,0.114125,0.0,0.0
