Reporter,region,Year,ProductCode,Product Description,usd,tons,usd_kg,tons_esp,tons_usa,tons_can,tons_ita,tons_aus,tons_oth,usd_esp,usd_usa,usd_can,usd_ita,usd_aus,usd_oth,usd_kg_esp,usd_kg_usa,usd_kg_ita,usd_kg_can,usd_kg_aus,usd_kg_oth
Niger,Sub-Saharan Africa,2021,121490,"Other forage products, nes",9.96,13.08,0.7615,0.0,0.0,0.0,0.0,0.0,13.08,0.0,0.0,0.0,0.0,0.0,9.96,,,,,,0.7615
Albania,Eastern Europe,2021,121490,"Other forage products, nes",9.87,66.8,0.1478,0.0,0.0,0.0,0.0,0.0,66.8,0.0,0.0,0.0,0.0,0.0,9.87,,,,,,0.1478
Cameroon,Sub-Saharan Africa,2021,121490,"Other forage products, nes",9.02,2.932,3.0764,0.0,0.0,0.0,0.0,0.0,2.932,0.0,0.0,0.0,0.0,0.0,9.02,,,,,,3.0764
Seychelles,Sub-Saharan Africa,2021,121490,"Other forage products, nes",8.21,12.806700000000001,0.6411,0.0,0.0,0.0,12.807,0.0,0.0,0.0,0.0,0.0,8.21,0.0,0.0,,,0.6411,,,
Mozambique,Sub-Saharan Africa,2021,121490,"Other forage products, nes",7.74,8.688143968871595,0.8909,3.12,0.0,0.0,0.0,0.0,5.568143968871595,2.76,0.0,0.0,0.0,0.0,4.98,0.8846,,,,,0.8944
Suriname,South America,2021,121490,"Other forage products, nes",7.04,23.38,0.3011,0.0,0.0,0.0,0.0,0.0,23.38,0.0,0.0,0.0,0.0,0.0,7.04,,,,,,0.3011
Honduras,Central America and Caribbean,2021,121490,"Other forage products, nes",6.76,20.5003,0.3298,0.0,0.0,0.0,0.0,0.0,20.5003,0.0,0.0,0.0,0.0,0.0,6.76,,,,,,0.3298
Senegal,Sub-Saharan Africa,2021,121490,"Other forage products, nes",5.54,14.946,0.3707,0.0,0.0,0.0,0.0,0.0,14.946,0.0,0.0,0.0,0.0,0.0,5.54,,,,,,0.3707
Rwanda,Sub-Saharan Africa,2021,121490,"Other forage products, nes",4.6,22.5,0.2044,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,4.6,,,,,,0.2044
Nigeria,Sub-Saharan Africa,2021,121490,"Other forage products, nes",3.97,1.0,3.97,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.97,,,,,,3.97
Tunisia,North Africa,2021,121490,"Other forage products, nes",3.75,26.007,0.1442,0.0,0.0,0.0,0.0,0.0,26.007,0.0,0.0,0.0,0.0,0.0,3.75,,,,,,0.1442
Nepal,Central Asia,2021,121490,"Other forage products, nes",2.65,3.49,0.7593,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,0.0,2.65,,,,,,0.7593
Burundi,Sub-Saharan Africa,2021,121490,"Other forage products, nes",1.91,3.76,0.50798,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0,0.0,0.0,0.0,1.91,,,,,,0.50798
Azerbaijan,Eastern Europe,2021,121490,"Other forage products, nes",1.66,1.26,1.3175,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,1.66,,,,,,1.3175
Uzbekistan,Central Asia,2021,121490,"Other forage products, nes",1.4,3.2097399999999996,0.4362,0.0,0.0,0.0,0.0,0.0,3.2097399999999996,0.0,0.0,0.0,0.0,0.0,1.4,,,,,,0.4362
St. Vincent and the Grenadines,Central America and Caribbean,2021,121490,"Other forage products, nes",1.36,1.022,1.3307,0.0,0.0,0.0,0.0,0.0,1.022,0.0,0.0,0.0,0.0,0.0,1.36,,,,,,1.3307
Sao Tome and Principe,Sub-Saharan Africa,2021,121490,"Other forage products, nes",1.01,0.662,1.5257,0.0,0.0,0.0,0.0,0.0,0.662,0.0,0.0,0.0,0.0,0.0,1.01,,,,,,1.5257
"Congo, Dem. Rep.",Sub-Saharan Africa,2021,121490,"Other forage products, nes",0.79,3.0,0.263,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.79,,,,,,0.263
Guatemala,Central America and Caribbean,2021,121490,"Other forage products, nes",0.73,12.001,0.0608,0.0,0.0,0.0,0.0,0.0,12.001,0.0,0.0,0.0,0.0,0.0,0.73,,,,,,0.0608
Guyana,South America,2021,121490,"Other forage products, nes",0.42,0.2,2.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.42,,,,,,2.1
El Salvador,Central America and Caribbean,2021,121490,"Other forage products, nes",0.41,1.0104,0.40578000000000003,0.0,0.8999999999999999,0.0,0.0,0.0,0.11040000000000008,0.0,0.37,0.0,0.0,0.0,0.03999999999999998,,0.41111000000000003,,,,0.36232000000000003
Benin,Sub-Saharan Africa,2021,121490,"Other forage products, nes",0.39,1.39155,0.2803,0.0,0.0,0.0,0.0,0.0,1.39155,0.0,0.0,0.0,0.0,0.0,0.39,,,,,,0.2803
Malawi,Sub-Saharan Africa,2021,121490,"Other forage products, nes",0.29,3.0,0.097,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.29,,,,,,0.097
Uganda,Sub-Saharan Africa,2021,121490,"Other forage products, nes",0.12,1.0,0.12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12,,,,,,0.12
Japan,East Asia,2020,121490,"Other forage products, nes",782752.49,2157300.0,0.3628,20720.0,1557650.0,142774.0,1142.0,405190.0,29824.0,6929.46,566674.63,51913.49,297.67,148831.82,8105.4199999999255,0.3344,0.3638,0.2607,0.3636,0.3673,0.2718
China,East Asia,2020,121490,"Other forage products, nes",606812.75,1693630.0,0.3583,100847.0,1185350.0,10911.6,3525.07,334158.0,58838.32999999984,30005.79,436852.08,3801.6,1033.76,115680.34,19439.18000000005,0.2975,0.3685,0.2933,0.3484,0.3462,0.3304
South Korea,East Asia,2020,121490,"Other forage products, nes",316657.03,972166.0,0.3257,19281.0,758604.0,42865.0,2877.47,137960.0,10578.530000000028,5473.53,246409.67,13117.13,879.84,48013.87,2762.990000000049,0.2839,0.3248,0.3058,0.306,0.348,0.2612
Saudi Arabia,Middle East,2020,121490,"Other forage products, nes",243924.93,598188.0,0.4078,25104.0,285145.0,0.0,78657.1,354.737,208927.163,8198.57,131470.83,0.0,22652.57,359.9,81243.06,0.3266,0.4611,0.288,,1.0146,0.3889
United Arab Emirates,Middle East,2020,121490,"Other forage products, nes",107599.35,475614.0,0.2262,63619.9,90694.1,1022.02,16221.6,3846.35,300210.03,18730.77,36208.78,520.63,4866.06,1657.56,45615.55000000001,0.2944,0.3992,0.3,0.5094,0.4309,0.1519
United States,North America,2020,121490,"Other forage products, nes",85909.34,247458.0,0.3472,0.0,0.0,166360.0,0.0,137.0,80961.0,0.0,0.0,71493.14,0.0,128.14,14288.059999999998,,,,0.4297,0.9353,0.1765
Other Asia,Other Asia,2020,121490,"Other forage products, nes",80012.81,270945.0,0.2953,1093.46,175639.0,1589.12,1958.68,89863.3,801.4400000000023,264.54,47376.24,317.81,581.4,30832.72,640.1000000000058,0.2419,0.2697,0.2968,0.2,0.3431,0.7987
Netherlands,Western Europe,2020,121490,"Other forage products, nes",52466.36,147553.0,0.3556,490.561,92.5,409.704,5569.8,0.479,140989.956,373.85,266.65,276.31,2080.66,0.32,49468.57,0.7621,2.8827,0.3736,0.6744,0.6681,0.3509
Switzerland,Western Europe,2020,121490,"Other forage products, nes",44854.79,172744.0,0.2597,2.63,0.0,0.0,14378.2,0.0,158363.17,2.01,0.0,0.0,3810.93,0.0,41041.85,0.7643,,0.265,,,0.2592
Germany,Western Europe,2020,121490,"Other forage products, nes",38675.07,111175.0,0.3479,160.705,26.027,0.0,1522.59,0.0,109465.678,41.06,32.06,0.0,547.61,0.0,38054.34,0.2555,1.2318,0.3597,,,0.3476
Canada,North America,2020,121490,"Other forage products, nes",19323.52,79925.0,0.2418,0.071,78551.2,92.358,0.0,0.0,1281.3710000000137,0.02,18853.44,97.01,0.0,0.0,373.0500000000029,0.2817,0.24,,1.0504,,0.2911
Belgium,Western Europe,2020,121490,"Other forage products, nes",15135.31,61374.8,0.2466,11.011,0.0,0.0,121.079,24.0,61218.71000000001,12.2,0.0,0.0,34.79,18.37,15069.949999999999,1.108,,0.2873,,0.7654,0.2462
Qatar,Middle East,2020,121490,"Other forage products, nes",14958.28,44232.2,0.3382,13852.8,12724.5,1742.2,586.3,0.0,15326.399999999998,4599.44,5540.72,621.82,209.32,0.0,3986.9800000000014,0.332,0.4354,0.357,0.3569,,0.2601
European Union,Western Europe,2020,121490,"Other forage products, nes",14169.61,28017.2,0.5057,0.0,702.012,523.968,0.0,1119.82,25671.4,0.0,737.68,357.15,0.0,457.49,12617.29,,1.0508,,0.6816,0.4085,0.4915
Oman,Middle East,2020,121490,"Other forage products, nes",13554.29,29634.8,0.4574,5430.17,14634.6,0.0,3698.83,2804.35,3066.850000000002,1694.51,6408.77,0.0,3319.47,959.39,1172.1500000000015,0.3121,0.4379,0.8974,,0.3421,0.3822
Austria,Western Europe,2020,121490,"Other forage products, nes",12853.06,31259.7,0.4112,0.0,0.004,0.0,5546.4,257.3,25455.996,0.0,0.14,0.0,1434.67,119.92,11298.33,,,0.2587,,0.4661,0.4438
France,Western Europe,2020,121490,"Other forage products, nes",12745.35,35474.0,0.3593,17976.7,3.891,0.0,967.623,0.0,16525.786,3937.97,15.71,0.0,699.73,0.0,8091.9400000000005,0.2191,4.0375,0.7231,,,0.4897
Kuwait,Middle East,2020,121490,"Other forage products, nes",11191.43,32013.9,0.3496,8973.05,4788.62,0.823,3300.62,63.828,14886.959000000003,2792.9,1963.48,0.26,1040.5,58.69,5335.6,0.3113,0.41,0.3152,0.3159,0.9195,0.3584
United Kingdom,Western Europe,2020,121490,"Other forage products, nes",9145.07,7304.75,1.2519,321.558,2260.23,313.38,48.288,99.56,4261.734,298.03,3548.98,190.48,88.78,67.57,4951.23,0.9268,1.5702,1.8386,0.6078,0.6787,1.1618
Spain,Western Europe,2020,121490,"Other forage products, nes",6221.01,22781.9,0.2731,0.0,37.167,0.0,55.444,501.29,22187.999,0.0,99.32,0.0,18.91,180.36,5922.42,,2.6723,0.3411,,0.3598,0.2669
Norway,Western Europe,2020,121490,"Other forage products, nes",5064.72,15173.6,0.3338,1.206,24.414,0.0,47.012,0.0,15100.968,1.61,37.24,0.0,17.15,0.0,5008.72,1.335,1.5254,0.3648,,,0.3317
Poland,Eastern Europe,2020,121490,"Other forage products, nes",4528.34,7347.46,0.6163,0.012,24.0,0.0,0.0,0.0,7323.448,0.01,28.08,0.0,0.0,0.0,4500.25,0.8333,1.17,,,,0.6145
Latvia,Eastern Europe,2020,121490,"Other forage products, nes",4312.48,11095.1,0.3887,0.048,0.0,0.0,0.116,0.0,11094.936,1.17,0.0,0.0,0.16,0.0,4311.15,,,1.3793,,,0.3886
Ireland,Western Europe,2020,121490,"Other forage products, nes",4191.76,2829.17,1.4816,692.889,429.443,95.3,13.738,0.0,1597.8000000000002,1829.68,199.19,43.37,50.72,0.0,2068.8,2.6407,0.4638,3.6919,0.4551,,1.2948
Malta,Western Europe,2020,121490,"Other forage products, nes",3660.12,12287.3,0.2979,7867.45,0.0,0.0,2022.88,0.0,2396.9699999999993,2228.26,0.0,0.0,601.72,0.0,830.1399999999994,0.2832,,0.2975,,,0.3463
Portugal,Western Europe,2020,121490,"Other forage products, nes",3637.32,15595.9,0.2332,14697.6,0.0,0.0,0.15,0.0,898.1499999999996,3022.49,0.0,0.0,0.11,0.0,614.7200000000003,0.2056,,0.7333,,,0.6844
Slovakia,Eastern Europe,2020,121490,"Other forage products, nes",3353.34,6754.17,0.4965,0.0,0.0,0.0,0.006,0.0,6754.164,0.0,0.0,0.0,0.02,0.0,3353.32,,,3.3333,,,0.4965
Indonesia,Southeast Asia,2020,121490,"Other forage products, nes",3297.78,8266.11,0.399,0.0,6143.92,0.0,130.85,1606.25,385.09000000000015,0.0,2346.85,0.0,45.81,635.62,269.50000000000045,,0.382,0.3501,,0.3957,0.6998
Romania,Eastern Europe,2020,121490,"Other forage products, nes",3286.18,10394.0,0.3162,7.096,0.0,0.0,149.93,0.0,10236.974,2.67,0.0,0.0,141.62,0.0,3141.89,0.3763,,0.9446,,,0.3069
Italy,Western Europe,2020,121490,"Other forage products, nes",3248.16,9023.89,0.36,582.342,2.396,7.188,0.0,490.09,7941.874,150.21,7.66,15.91,0.0,216.4,2857.98,0.2579,3.197,,2.2134,0.4416,0.3599
Vietnam,Southeast Asia,2020,121490,"Other forage products, nes",3193.03,8645.0,0.3693,0.0,4394.75,0.0,4062.5,126.165,61.58499999999913,0.0,1623.2,0.0,1500.48,46.6,22.75,,0.3693,0.3693,,0.3694,0.3694
Philippines,Southeast Asia,2020,121490,"Other forage products, nes",2679.28,7049.41,0.3801,240.36,143.299,81.161,0.0,6475.08,109.51000000000022,91.35,54.46,30.85,0.0,2461.0,41.620000000000346,0.3801,0.38,,0.3801,0.3801,0.3801
Lesotho,Sub-Saharan Africa,2020,121490,"Other forage products, nes",2648.82,8521.43,0.3108,0.0,0.0,0.0,0.0,0.0,8521.43,0.0,0.0,0.0,0.0,0.0,2648.82,,,,,,0.3108
Denmark,Western Europe,2020,121490,"Other forage products, nes",2602.02,4309.04,0.6039,0.0,1.597,0.0,783.72,103.96,3419.763,0.0,5.4,0.0,256.96,42.53,2297.13,,3.3813,0.3279,,0.4091,0.6717
Hong Kong (China),East Asia,2020,121490,"Other forage products, nes",2538.8,4387.59,0.5786,0.0,2696.16,1520.21,0.0,77.18,94.03999999999996,0.0,1480.15,817.92,0.0,81.95,158.7800000000002,,0.549,,0.538,1.0618,1.6884
Luxembourg,Western Europe,2020,121490,"Other forage products, nes",2287.8,13090.0,0.1748,477.76,0.842,0.0,0.03,0.0,12611.368,116.25,7.97,0.0,0.21,0.0,2163.3700000000003,0.2433,9.4656,7.0,,,0.1715
Jordan,Middle East,2020,121490,"Other forage products, nes",2154.07,5832.04,0.3694,2529.99,0.0,0.0,141.531,0.0,3160.5190000000002,934.45,0.0,0.0,52.27,0.0,1167.3500000000001,0.3693,,0.3693,,,0.3694
Malaysia,Southeast Asia,2020,121490,"Other forage products, nes",1903.04,4528.46,0.4202,0.0,3438.99,128.55,0.0,843.137,117.78300000000036,0.0,1401.67,65.6,0.0,351.5,84.26999999999998,,0.4076,,0.5103,0.4169,0.7155
Hungary,Eastern Europe,2020,121490,"Other forage products, nes",1886.21,5862.44,0.3217,0.0,0.0,0.0,1.15,0.0,5861.29,0.0,0.0,0.0,2.2,0.0,1884.01,,,1.913,,,0.3214
Lithuania,Eastern Europe,2020,121490,"Other forage products, nes",1816.84,5815.7,0.3124,0.0,0.0,0.0,0.12,0.0,5815.58,0.0,0.0,0.0,0.31,0.0,1816.53,,,2.5833,,,0.3124
Australia,Oceania,2020,121490,"Other forage products, nes",1757.29,3642.09,0.4825,0.0,50.955,0.0,0.0,102.36,3488.775,0.0,129.55,0.0,0.0,39.44,1588.3,,2.5424,,,0.3853,0.4553
Morocco,North Africa,2020,121490,"Other forage products, nes",1753.4,5286.83,0.3317,4255.54,0.0,100.0,0.0,0.0,931.29,1325.5,0.0,34.37,0.0,0.0,393.5300000000002,0.3115,,,0.3437,,0.4226
Czech Republic,Eastern Europe,2020,121490,"Other forage products, nes",1535.87,878.922,1.7474,2.055,0.0,0.0,174.002,0.0,702.865,4.54,0.0,0.0,513.29,0.0,1018.04,2.2092,,2.9499,,,1.4484
Singapore,Southeast Asia,2020,121490,"Other forage products, nes",1444.29,2627.44,0.5497,0.0,2113.52,128.75,0.0,72.357,312.8130000000001,0.0,1153.99,64.64,0.0,42.62,183.03999999999996,,0.546,,0.5021,0.589,0.5851
Sweden,Western Europe,2020,121490,"Other forage products, nes",1260.22,1285.89,0.98,125.443,12.111,0.0,65.702,0.111,1082.5230000000001,116.61,36.05,0.0,64.06,0.11,1043.39,0.9296,2.9766,0.975,,0.991,0.9639
Lebanon,Middle East,2020,121490,"Other forage products, nes",1198.38,6344.2,0.1889,0.0,0.0,0.0,0.025,0.0,6344.175,0.0,0.0,0.0,0.08,0.0,1198.3000000000002,,,3.2,,,0.1889
Iceland,Western Europe,2020,121490,"Other forage products, nes",763.82,2209.89,0.3456,0.0,0.0,0.0,0.0,0.0,2209.89,0.0,0.0,0.0,0.0,0.0,763.82,,,,,,0.3456
Turkey,Eastern Europe,2020,121490,"Other forage products, nes",734.62,2772.05,0.265,0.0,0.0,0.0,0.0,6.0,2766.05,0.0,0.0,0.0,0.0,4.83,729.79,,,,,0.805,0.2638
Thailand,Southeast Asia,2020,121490,"Other forage products, nes",703.48,1464.12,0.4805,0.0,846.455,310.905,154.65,97.6,54.50999999999999,0.0,448.33,70.17,40.51,74.74,69.73000000000002,,0.5297,0.2619,0.2257,0.7658,1.2792
Finland,Western Europe,2020,121490,"Other forage products, nes",681.05,2020.01,0.3372,0.22,2.287,11.776,0.0,0.0,2005.727,0.68,0.77,22.04,0.0,0.0,657.56,3.0909,0.3367,,1.8716,,0.3278
Russia,Eastern Europe,2020,121490,"Other forage products, nes",628.93,520.597,1.2081,0.0,0.0,0.0,62.164,0.0,458.433,0.0,0.0,0.0,153.26,0.0,475.66999999999996,,,2.4654,,,1.0376
Mauritius,Sub-Saharan Africa,2020,121490,"Other forage products, nes",588.53,1388.7,0.4238,0.0,0.0,0.0,999.973,157.02,231.7070000000001,0.0,0.0,0.0,420.83,73.57,94.13,,,0.4208,,0.4685,0.4062
Brunei,Southeast Asia,2020,121490,"Other forage products, nes",578.76,621.408,0.9314,0.0,344.511,0.0,0.0,103.68,173.21699999999998,0.0,309.7,0.0,0.0,117.64,151.42000000000002,,0.899,,,1.1346,0.8742
Greece,Western Europe,2020,121490,"Other forage products, nes",573.34,1309.75,0.4377,0.0,39.087,0.0,50.782,0.0,1219.881,0.0,109.4,0.0,25.28,0.0,438.66,,2.7989,0.4978,,,0.3596
Croatia,Eastern Europe,2020,121490,"Other forage products, nes",564.03,2782.71,0.2027,0.0,0.0,0.0,1438.78,0.0,1343.93,0.0,0.0,0.0,224.16,0.0,339.87,,,0.1558,,,0.2529
Bahrain,Middle East,2020,121490,"Other forage products, nes",521.14,1294.97,0.4024,52.752,330.666,52.13,271.06,108.249,480.11299999999994,19.8,192.32,25.83,79.7,55.65,147.84000000000003,0.3753,0.5816,0.294,0.4955,0.5141,0.3079
Palestine,Middle East,2020,121490,"Other forage products, nes",453.71,1193.74,0.3801,0.0,0.0,0.0,0.0,0.0,1193.74,0.0,0.0,0.0,0.0,0.0,453.71,,,,,,0.3801
Estonia,Eastern Europe,2020,121490,"Other forage products, nes",421.39,1178.13,0.3577,0.0,0.0,0.0,0.0,0.0,1178.13,0.0,0.0,0.0,0.0,0.0,421.39,,,,,,0.3577
Belarus,Eastern Europe,2020,121490,"Other forage products, nes",357.8,857.265,0.4174,0.0,0.0,0.0,1.2,0.0,856.0649999999999,0.0,0.0,0.0,1.6,0.0,356.2,,,1.3333,,,0.4161
South Africa,Sub-Saharan Africa,2020,121490,"Other forage products, nes",308.83,2294.1800000000003,0.13461,0.0,0.0,0.6900000000000001,0.0,1519.0100000000002,774.48,0.0,0.0,0.34,0.0,234.45,74.03999999999999,,,,0.49275,0.15434,0.09559999999999999
Slovenia,Eastern Europe,2020,121490,"Other forage products, nes",304.08,1441.14,0.211,0.0,0.0,0.0,1160.09,0.0,281.0500000000002,0.0,0.0,0.0,180.33,0.0,123.74999999999997,,,0.1554,,,0.4403
Namibia,Sub-Saharan Africa,2020,121490,"Other forage products, nes",301.09,2930.19,0.1028,0.0,0.0,0.0,0.0,0.0,2930.19,0.0,0.0,0.0,0.0,0.0,301.09,,,,,,0.1028
Botswana,Sub-Saharan Africa,2020,121490,"Other forage products, nes",291.52,1841.47,0.1583,0.0,0.0,0.0,0.0,0.0,1841.47,0.0,0.0,0.0,0.0,0.0,291.52,,,,,,0.1583
Aruba,Central America and Caribbean,2020,121490,"Other forage products, nes",279.45,460.94,0.6063,0.0,49.124,0.0,0.0,0.0,411.816,0.0,33.88,0.0,0.0,0.0,245.57,,0.6897,,,,0.5963
Bulgaria,Eastern Europe,2020,121490,"Other forage products, nes",256.2,502.908,0.5094,0.0,0.0,0.0,48.0,0.0,454.908,0.0,0.0,0.0,53.06,0.0,203.14,,,1.1054,,,0.4466
Sri Lanka,Central Asia,2020,121490,"Other forage products, nes",252.12,764.127,0.3299,761.78,0.0,0.0,0.0,0.001,2.3460000000000036,249.76,0.0,0.0,0.0,0.01,2.3500000000000227,0.3279,,,,10.0,1.0017
Israel,Middle East,2020,121490,"Other forage products, nes",247.0,668.742,0.3694,0.0,143.495,0.0,105.591,0.0,419.65599999999995,0.0,53.0,0.0,39.0,0.0,155.0,,0.3694,0.3693,,,0.3694
Bermuda,North America,2020,121490,"Other forage products, nes",218.64,318.951,0.6855,0.0,318.951,0.0,0.0,0.0,0.0,0.0,218.64,0.0,0.0,0.0,0.0,,0.6855,,,,
Brazil,South America,2020,121490,"Other forage products, nes",189.18,952.17,0.1987,0.0,0.0,0.0,0.39,0.0,951.78,0.0,0.0,0.0,2.23,0.0,186.95000000000002,,,5.7179,,,0.1964
Cyprus,Western Europe,2020,121490,"Other forage products, nes",171.69,572.992,0.2996,0.9,0.0,0.0,571.62,0.0,0.47199999999998,0.41,0.0,0.0,170.65,0.0,0.6299999999999955,0.4556,,0.2985,,,1.3347
Kyrgyzstan,Eastern Europe,2020,121490,"Other forage products, nes",168.35,131.5,1.2802,0.0,0.0,0.0,0.0,0.0,131.5,0.0,0.0,0.0,0.0,0.0,168.35,,,,,,1.2802
Eswatini,Sub-Saharan Africa,2020,121490,"Other forage products, nes",164.94,1513.91,0.1089,0.0,0.0,0.0,0.0,0.0,1513.91,0.0,0.0,0.0,0.0,0.0,164.94,,,,,,0.1089
Serbia,Eastern Europe,2020,121490,"Other forage products, nes",133.86,279.298,0.4793,0.0,0.0,0.0,0.0,0.0,279.298,0.0,0.0,0.0,0.0,0.0,133.86,,,,,,0.4793
Ecuador,South America,2020,121490,"Other forage products, nes",130.38,394.935,0.3301,0.0,0.0,0.0,0.0,0.0,394.935,0.0,0.0,0.0,0.0,0.0,130.38,,,,,,0.3301
Bahamas,Central America and Caribbean,2020,121490,"Other forage products, nes",123.2,98.7642,1.2474,0.0,98.764,0.0,0.0,0.0,0.0,0.0,123.2,0.0,0.0,0.0,0.0,,1.2474,,,,
Grenada,Central America and Caribbean,2020,121490,"Other forage products, nes",122.15,118.914,1.0272,0.0,118.914,0.0,0.0,0.0,0.0,0.0,122.15,0.0,0.0,0.0,0.0,,1.0272,,,,
Colombia,South America,2020,121490,"Other forage products, nes",118.68,314.0,0.378,0.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,0.0,118.68,,,,,,0.378
Laos,Southeast Asia,2020,121490,"Other forage products, nes",93.21,423.552,0.2201,0.0,0.0,0.0,0.0,0.0,423.552,0.0,0.0,0.0,0.0,0.0,93.21,,,,,,0.2201
French Polynesia,Oceania,2020,121490,"Other forage products, nes",77.85,111.674,0.6971,0.0,111.294,0.0,0.0,0.0,0.38000000000000966,0.0,76.34,0.0,0.0,0.0,1.509999999999991,,0.6859,,,,3.9737
Montenegro,Eastern Europe,2020,121490,"Other forage products, nes",74.67,581.119,0.1285,0.0,0.0,0.0,0.0,0.0,581.119,0.0,0.0,0.0,0.0,0.0,74.67,,,,,,0.1285
St. Lucia,Central America and Caribbean,2020,121490,"Other forage products, nes",72.29,57.413199999999996,1.2591,0.0,42.667,0.0,0.0,0.0,14.746199999999995,0.0,52.26,0.0,0.0,0.0,20.03000000000001,,1.2248,,,,1.3583
India,Central Asia,2020,121490,"Other forage products, nes",65.0,215.12,0.3022,0.0,0.0,168.0,0.0,0.5,46.620000000000005,0.0,0.0,44.35,0.0,0.72,19.93,,,,0.264,1.44,0.4275
Andorra,Western Europe,2020,121490,"Other forage products, nes",61.31,303.613,0.2019,303.544,0.0,0.0,0.0,0.0,0.06900000000001683,61.09,0.0,0.0,0.0,0.0,0.21999999999999886,0.2013,,,,,3.1884
New Zealand,Oceania,2020,121490,"Other forage products, nes",57.22,150.556,0.3801,0.0,16.368,0.0,0.0,42.717,91.47100000000002,0.0,6.22,0.0,0.0,16.24,34.760000000000005,,0.38,,,0.3802,0.38
Cayman Islands,North America,2020,121490,"Other forage products, nes",55.02,144.775,0.38,0.0,144.775,0.0,0.0,0.0,0.0,0.0,55.02,0.0,0.0,0.0,0.0,,0.38,,,,
Panama,Central America and Caribbean,2020,121490,"Other forage products, nes",49.66,20.316,2.4444,13.077,5.82,0.0,0.0,0.0,1.4190000000000005,34.09,11.8,0.0,0.0,0.0,3.769999999999996,2.6069,2.0275,,,,2.6568
Bolivia,South America,2020,121490,"Other forage products, nes",48.33,303.56,0.1592,0.0,0.0,0.0,0.0,0.0,303.56,0.0,0.0,0.0,0.0,0.0,48.33,,,,,,0.1592
Kazakhstan,Eastern Europe,2020,121490,"Other forage products, nes",47.37,53.9719,0.8777,0.0,0.0,0.0,0.0,0.0,53.9719,0.0,0.0,0.0,0.0,0.0,47.37,,,,,,0.8777
Chile,South America,2020,121490,"Other forage products, nes",42.16,8.18071,5.1536,0.0,7.586,0.0,0.009,0.0,0.5857099999999988,0.0,38.09,0.0,0.15,0.0,3.9199999999999946,,5.0211,,,,6.6927
Dominican Republic,Central America and Caribbean,2020,121490,"Other forage products, nes",41.16,66.1041,0.6227,0.0,66.104,0.0,0.0,0.0,0.0,0.0,41.16,0.0,0.0,0.0,0.0,,0.6227,,,,
Tunisia,North Africa,2020,121490,"Other forage products, nes",40.67,36.0,1.1297,0.0,36.0,0.0,0.0,0.0,0.0,0.0,40.67,0.0,0.0,0.0,0.0,,1.1297,,,,
Costa Rica,Central America and Caribbean,2020,121490,"Other forage products, nes",34.65,70.329,0.4927,0.0,70.329,0.0,0.0,0.0,0.0,0.0,34.65,0.0,0.0,0.0,0.0,,0.4927,,,,
Ukraine,Eastern Europe,2020,121490,"Other forage products, nes",33.87,31.195700000000002,1.0857,0.0,0.725,1.51,0.0,0.0,28.960700000000003,0.0,2.91,5.55,0.0,0.0,25.409999999999997,,4.0138,,3.6755,,0.8774
Peru,South America,2020,121490,"Other forage products, nes",30.09,14.2386,2.1133,0.0,12.737,0.0,0.0,0.0,1.5015999999999998,0.0,27.2,0.0,0.0,0.0,2.8900000000000006,,2.1355,,,,1.9246
Guatemala,Central America and Caribbean,2020,121490,"Other forage products, nes",28.13,60.001,0.4688,0.0,0.001,0.0,0.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,28.11,,,,,,0.4685
Antigua and Barbuda,Central America and Caribbean,2020,121490,"Other forage products, nes",22.12,22.6479,0.9767,0.0,22.648,0.0,0.0,0.0,0.0,0.0,22.12,0.0,0.0,0.0,0.0,,0.9767,,,,
Bosnia and Herzegovina,Eastern Europe,2020,121490,"Other forage products, nes",21.05,50.5567,0.4164,0.0,0.0,0.0,2.295,0.0,48.2617,0.0,0.0,0.0,3.3,0.0,17.75,,,1.4379,,,0.3678
Paraguay,South America,2020,121490,"Other forage products, nes",20.97,184.312,0.1138,0.0,0.0,0.0,0.0,0.0,184.312,0.0,0.0,0.0,0.0,0.0,20.97,,,,,,0.1138
Senegal,Sub-Saharan Africa,2020,121490,"Other forage products, nes",19.87,54.719,0.3631,0.0,0.0,0.0,25.11,0.0,29.609,0.0,0.0,0.0,7.21,0.0,12.66,,,0.2871,,,0.4276
East Timor,Southeast Asia,2020,121490,"Other forage products, nes",19.04,86.0868,0.2212,0.0,0.0,0.0,0.0,0.0,86.0868,0.0,0.0,0.0,0.0,0.0,19.04,,,,,,0.2212
