Reporter,region,Year,ProductCode,Product Description,usd,tons,usd_kg
United States,North America,2005,121410,Lucerne (alfalfa) meal and pellets,28772.46,161815.0,0.1778108
France,Western Europe,2005,121410,Lucerne (alfalfa) meal and pellets,26498.63,196895.0,0.1346
European Union,Western Europe,2005,121410,Lucerne (alfalfa) meal and pellets,26198.54,194981.0,0.1344
Spain,Western Europe,2005,121410,Lucerne (alfalfa) meal and pellets,14148.07,92734.0,0.1526
Italy,Western Europe,2005,121410,Lucerne (alfalfa) meal and pellets,13409.69,88573.3,0.1514
Netherlands,Western Europe,2005,121410,Lucerne (alfalfa) meal and pellets,12763.76,84093.5,0.1518
Belgium,Western Europe,2005,121410,Lucerne (alfalfa) meal and pellets,10506.18,90451.4,0.1162
Australia,Oceania,2005,121410,Lucerne (alfalfa) meal and pellets,6254.28,30030.9,0.2083
Oman,Middle East,2005,121410,Lucerne (alfalfa) meal and pellets,4560.22,13740.8,0.3319
China,East Asia,2005,121410,Lucerne (alfalfa) meal and pellets,3273.24,24735.0,0.1323
Hungary,Eastern Europe,2005,121410,Lucerne (alfalfa) meal and pellets,1868.0,14318.7,0.1305
New Zealand,Oceania,2005,121410,Lucerne (alfalfa) meal and pellets,1117.85,2532.83,0.4413
Germany,Western Europe,2005,121410,Lucerne (alfalfa) meal and pellets,709.0,3541.98,0.2002
Czech Republic,Eastern Europe,2005,121410,Lucerne (alfalfa) meal and pellets,628.93,4120.35,0.1526
Iran,Middle East,2005,121410,Lucerne (alfalfa) meal and pellets,537.14,5862.74,0.0916
United Kingdom,Western Europe,2005,121410,Lucerne (alfalfa) meal and pellets,315.95,717.562,0.4403
Chile,South America,2005,121410,Lucerne (alfalfa) meal and pellets,201.94,943.871,0.2139
Greece,Western Europe,2005,121410,Lucerne (alfalfa) meal and pellets,199.74,1000.64,0.1996
Ireland,Western Europe,2005,121410,Lucerne (alfalfa) meal and pellets,129.83,409.326,0.3172
Egypt,North Africa,2005,121410,Lucerne (alfalfa) meal and pellets,125.22,726.565,0.1723
Denmark,Western Europe,2005,121410,Lucerne (alfalfa) meal and pellets,114.09,470.38,0.2425
Argentina,South America,2005,121410,Lucerne (alfalfa) meal and pellets,101.23,691.4,0.1464
Portugal,Western Europe,2005,121410,Lucerne (alfalfa) meal and pellets,68.06,401.532,0.1695
Luxembourg,Western Europe,2005,121410,Lucerne (alfalfa) meal and pellets,61.08,417.713,0.1462
Namibia,Sub-Saharan Africa,2005,121410,Lucerne (alfalfa) meal and pellets,56.5,327.039,0.1728
Slovakia,Eastern Europe,2005,121410,Lucerne (alfalfa) meal and pellets,55.42,403.461,0.1374
Sudan,Sub-Saharan Africa,2005,121410,Lucerne (alfalfa) meal and pellets,52.05,492.0,0.1058
United Arab Emirates,Middle East,2005,121410,Lucerne (alfalfa) meal and pellets,41.23,134.654,0.3062
Malaysia,Southeast Asia,2005,121410,Lucerne (alfalfa) meal and pellets,32.31,50.487,0.64
South Africa,Sub-Saharan Africa,2005,121410,Lucerne (alfalfa) meal and pellets,25.53,39.891,0.64
Bulgaria,Eastern Europe,2005,121410,Lucerne (alfalfa) meal and pellets,25.26,164.13,0.1539
Austria,Western Europe,2005,121410,Lucerne (alfalfa) meal and pellets,13.78,46.121,0.2988
Turkey,Eastern Europe,2005,121410,Lucerne (alfalfa) meal and pellets,13.4,57.0,0.2351
Singapore,Southeast Asia,2005,121410,Lucerne (alfalfa) meal and pellets,12.11,45.91,0.2638
Brazil,South America,2005,121410,Lucerne (alfalfa) meal and pellets,9.6,5.328,1.8018
Qatar,Middle East,2005,121410,Lucerne (alfalfa) meal and pellets,7.76,38.7,0.2005
Jordan,Middle East,2005,121410,Lucerne (alfalfa) meal and pellets,7.76,44.899,0.1728
Pakistan,Central Asia,2005,121410,Lucerne (alfalfa) meal and pellets,7.31,10.0,0.731
Thailand,Southeast Asia,2005,121410,Lucerne (alfalfa) meal and pellets,5.91,3.829,1.5435
Botswana,Sub-Saharan Africa,2005,121410,Lucerne (alfalfa) meal and pellets,4.81,13.002,0.3699
Indonesia,Southeast Asia,2005,121410,Lucerne (alfalfa) meal and pellets,4.59,27.0,0.17
North Macedonia,Eastern Europe,2005,121410,Lucerne (alfalfa) meal and pellets,3.68,35.48,0.1037
Sweden,Western Europe,2005,121410,Lucerne (alfalfa) meal and pellets,2.81,6.0,0.4683
India,Central Asia,2005,121410,Lucerne (alfalfa) meal and pellets,2.02,18.0,0.1122
Lebanon,Middle East,2005,121410,Lucerne (alfalfa) meal and pellets,2.0,11.576,0.1728
Lesotho,Sub-Saharan Africa,2005,121410,Lucerne (alfalfa) meal and pellets,1.04,1.2,0.8666670000000001
Ethiopia,Sub-Saharan Africa,2005,121410,Lucerne (alfalfa) meal and pellets,1.02,15.0,0.068
Colombia,South America,2005,121410,Lucerne (alfalfa) meal and pellets,0.95,7.83,0.1213
Honduras,Central America and Caribbean,2005,121410,Lucerne (alfalfa) meal and pellets,0.67,2.043,0.3279
Guatemala,Central America and Caribbean,2005,121410,Lucerne (alfalfa) meal and pellets,0.35,1.506,0.2324
Cote d'Ivoire,Sub-Saharan Africa,2005,121410,Lucerne (alfalfa) meal and pellets,0.03,0.33,0.0909
Kenya,Sub-Saharan Africa,2005,121410,Lucerne (alfalfa) meal and pellets,0.03,0.05,0.6
Canada,North America,2004,121410,Lucerne (alfalfa) meal and pellets,32186.01,235896.0,0.1364
United States,North America,2004,121410,Lucerne (alfalfa) meal and pellets,31075.98,197861.0,0.1570597
Spain,Western Europe,2004,121410,Lucerne (alfalfa) meal and pellets,29949.04,201697.0,0.1485
France,Western Europe,2004,121410,Lucerne (alfalfa) meal and pellets,20452.03,131948.0,0.155
European Union,Western Europe,2004,121410,Lucerne (alfalfa) meal and pellets,15672.36,102259.0,0.1533
Netherlands,Western Europe,2004,121410,Lucerne (alfalfa) meal and pellets,11572.61,71455.0,0.162
Australia,Oceania,2004,121410,Lucerne (alfalfa) meal and pellets,11226.06,50758.7,0.2212
Italy,Western Europe,2004,121410,Lucerne (alfalfa) meal and pellets,7965.41,43090.6,0.1849
China,East Asia,2004,121410,Lucerne (alfalfa) meal and pellets,3160.55,24903.7,0.1269
Oman,Middle East,2004,121410,Lucerne (alfalfa) meal and pellets,2402.95,6904.71,0.348
Belgium,Western Europe,2004,121410,Lucerne (alfalfa) meal and pellets,2045.9,12291.9,0.1664
Hungary,Eastern Europe,2004,121410,Lucerne (alfalfa) meal and pellets,1823.0,9820.1,0.1856
Czech Republic,Eastern Europe,2004,121410,Lucerne (alfalfa) meal and pellets,1518.32,9404.83,0.1614
Mexico,North America,2004,121410,Lucerne (alfalfa) meal and pellets,1313.36,711.051,1.8471
New Zealand,Oceania,2004,121410,Lucerne (alfalfa) meal and pellets,857.96,2084.47,0.4116
Denmark,Western Europe,2004,121410,Lucerne (alfalfa) meal and pellets,402.79,1720.18,0.2342
United Kingdom,Western Europe,2004,121410,Lucerne (alfalfa) meal and pellets,246.87,494.643,0.4991
Namibia,Sub-Saharan Africa,2004,121410,Lucerne (alfalfa) meal and pellets,205.95,1192.01,0.1728
Germany,Western Europe,2004,121410,Lucerne (alfalfa) meal and pellets,197.0,644.149,0.3058
Chile,South America,2004,121410,Lucerne (alfalfa) meal and pellets,168.98,961.058,0.1758
Luxembourg,Western Europe,2004,121410,Lucerne (alfalfa) meal and pellets,136.37,933.274,0.1461
Lesotho,Sub-Saharan Africa,2004,121410,Lucerne (alfalfa) meal and pellets,91.01,484.905,0.1877
Greece,Western Europe,2004,121410,Lucerne (alfalfa) meal and pellets,59.01,401.91,0.1468
South Africa,Sub-Saharan Africa,2004,121410,Lucerne (alfalfa) meal and pellets,57.9,200.8,0.2883
Egypt,North Africa,2004,121410,Lucerne (alfalfa) meal and pellets,49.76,288.79930999107546,0.1723
Slovakia,Eastern Europe,2004,121410,Lucerne (alfalfa) meal and pellets,39.41,260.64,0.1512
Sweden,Western Europe,2004,121410,Lucerne (alfalfa) meal and pellets,24.4,56.0,0.4357
Portugal,Western Europe,2004,121410,Lucerne (alfalfa) meal and pellets,19.06,156.244,0.122
Singapore,Southeast Asia,2004,121410,Lucerne (alfalfa) meal and pellets,18.98,54.88,0.3458
Serbia,Eastern Europe,2004,121410,Lucerne (alfalfa) meal and pellets,15.23,84.5,0.1802
Turkey,Eastern Europe,2004,121410,Lucerne (alfalfa) meal and pellets,11.63,50.0,0.2326
Malaysia,Southeast Asia,2004,121410,Lucerne (alfalfa) meal and pellets,11.31,4.368,2.5893
Qatar,Middle East,2004,121410,Lucerne (alfalfa) meal and pellets,10.9,26.001,0.4192
Argentina,South America,2004,121410,Lucerne (alfalfa) meal and pellets,8.95,55.044,0.1626
Kuwait,Middle East,2004,121410,Lucerne (alfalfa) meal and pellets,8.89,15.2,0.5849
Indonesia,Southeast Asia,2004,121410,Lucerne (alfalfa) meal and pellets,8.64,32.4,0.2667
Austria,Western Europe,2004,121410,Lucerne (alfalfa) meal and pellets,7.32,39.742,0.1842
North Macedonia,Eastern Europe,2004,121410,Lucerne (alfalfa) meal and pellets,7.2,57.397,0.1254
Ecuador,South America,2004,121410,Lucerne (alfalfa) meal and pellets,6.3,2.009,3.1359
Slovenia,Eastern Europe,2004,121410,Lucerne (alfalfa) meal and pellets,5.24,23.72,0.2209
Israel,Middle East,2004,121410,Lucerne (alfalfa) meal and pellets,5.0,1.2,4.1667
Guatemala,Central America and Caribbean,2004,121410,Lucerne (alfalfa) meal and pellets,4.45,10.525,0.4228
India,Central Asia,2004,121410,Lucerne (alfalfa) meal and pellets,4.22,33.0,0.1279
Bulgaria,Eastern Europe,2004,121410,Lucerne (alfalfa) meal and pellets,3.72,21.2,0.1755
Iran,Middle East,2004,121410,Lucerne (alfalfa) meal and pellets,3.65,31.32,0.1165
Botswana,Sub-Saharan Africa,2004,121410,Lucerne (alfalfa) meal and pellets,2.95,39.0,0.0756
Ethiopia,Sub-Saharan Africa,2004,121410,Lucerne (alfalfa) meal and pellets,2.42,30.0,0.0807
Poland,Eastern Europe,2004,121410,Lucerne (alfalfa) meal and pellets,2.09,10.0,0.209
Brazil,South America,2004,121410,Lucerne (alfalfa) meal and pellets,0.99,0.6,1.65
St. Lucia,Central America and Caribbean,2004,121410,Lucerne (alfalfa) meal and pellets,0.73,0.99,0.7374
Norway,Western Europe,2004,121410,Lucerne (alfalfa) meal and pellets,0.43,2.313,0.1859
Venezuela,South America,2004,121410,Lucerne (alfalfa) meal and pellets,0.27,3.5,0.0771
Costa Rica,Central America and Caribbean,2004,121410,Lucerne (alfalfa) meal and pellets,0.25,0.119,2.1008
Cote d'Ivoire,Sub-Saharan Africa,2004,121410,Lucerne (alfalfa) meal and pellets,0.11,1.0,0.11
United States,North America,2003,121410,Lucerne (alfalfa) meal and pellets,34787.53,214938.0,0.1618491
Spain,Western Europe,2003,121410,Lucerne (alfalfa) meal and pellets,26287.04,209714.0,0.1253
France,Western Europe,2003,121410,Lucerne (alfalfa) meal and pellets,22107.53,171566.0,0.1289
Canada,North America,2003,121410,Lucerne (alfalfa) meal and pellets,20279.34,120819.0,0.1678
Australia,Oceania,2003,121410,Lucerne (alfalfa) meal and pellets,15825.78,99316.0,0.1593
European Union,Western Europe,2003,121410,Lucerne (alfalfa) meal and pellets,15317.47,103124.0,0.1485
Italy,Western Europe,2003,121410,Lucerne (alfalfa) meal and pellets,9921.9,65537.1,0.1514
Netherlands,Western Europe,2003,121410,Lucerne (alfalfa) meal and pellets,8513.26,58221.1,0.1462
Hungary,Eastern Europe,2003,121410,Lucerne (alfalfa) meal and pellets,2625.0,15596.6,0.1683
China,East Asia,2003,121410,Lucerne (alfalfa) meal and pellets,2068.79,16145.0,0.1281
Belgium,Western Europe,2003,121410,Lucerne (alfalfa) meal and pellets,1819.5,11585.2,0.1571
Czech Republic,Eastern Europe,2003,121410,Lucerne (alfalfa) meal and pellets,1034.92,7492.81,0.1381
Germany,Western Europe,2003,121410,Lucerne (alfalfa) meal and pellets,792.0,4136.82,0.1915
Chile,South America,2003,121410,Lucerne (alfalfa) meal and pellets,662.83,4792.68,0.1383
New Zealand,Oceania,2003,121410,Lucerne (alfalfa) meal and pellets,436.82,1262.53,0.346
Denmark,Western Europe,2003,121410,Lucerne (alfalfa) meal and pellets,258.32,1090.37,0.2369
Luxembourg,Western Europe,2003,121410,Lucerne (alfalfa) meal and pellets,248.08,1610.59,0.154
Greece,Western Europe,2003,121410,Lucerne (alfalfa) meal and pellets,241.22,1375.35,0.1754
Iran,Middle East,2003,121410,Lucerne (alfalfa) meal and pellets,172.73,1736.74,0.0995
Japan,East Asia,2003,121410,Lucerne (alfalfa) meal and pellets,129.51,101.0,1.2823
Austria,Western Europe,2003,121410,Lucerne (alfalfa) meal and pellets,125.34,546.0,0.2296
South Africa,Sub-Saharan Africa,2003,121410,Lucerne (alfalfa) meal and pellets,58.4,213.218,0.2739
United Kingdom,Western Europe,2003,121410,Lucerne (alfalfa) meal and pellets,56.86,226.391,0.2512
Tunisia,North Africa,2003,121410,Lucerne (alfalfa) meal and pellets,46.95,310.0,0.1515
Argentina,South America,2003,121410,Lucerne (alfalfa) meal and pellets,43.63,343.556,0.127
Singapore,Southeast Asia,2003,121410,Lucerne (alfalfa) meal and pellets,34.83,91.65,0.38
Jordan,Middle East,2003,121410,Lucerne (alfalfa) meal and pellets,26.81,632.5,0.0424
Sweden,Western Europe,2003,121410,Lucerne (alfalfa) meal and pellets,24.06,64.221,0.3746
Namibia,Sub-Saharan Africa,2003,121410,Lucerne (alfalfa) meal and pellets,22.75,252.981,0.0899
Egypt,North Africa,2003,121410,Lucerne (alfalfa) meal and pellets,19.6,113.72524774055034,0.1723
Lesotho,Sub-Saharan Africa,2003,121410,Lucerne (alfalfa) meal and pellets,13.89,31.049599999999998,0.4473
Nepal,Central Asia,2003,121410,Lucerne (alfalfa) meal and pellets,11.16,122.05643478260869,0.0914
Indonesia,Southeast Asia,2003,121410,Lucerne (alfalfa) meal and pellets,5.29,32.0,0.1653
Portugal,Western Europe,2003,121410,Lucerne (alfalfa) meal and pellets,4.21,17.236,0.2443
Brazil,South America,2003,121410,Lucerne (alfalfa) meal and pellets,3.4,2.444,1.3912
North Macedonia,Eastern Europe,2003,121410,Lucerne (alfalfa) meal and pellets,3.39,29.12,0.1164
Ethiopia,Sub-Saharan Africa,2003,121410,Lucerne (alfalfa) meal and pellets,2.51,16.875,0.1487
Botswana,Sub-Saharan Africa,2003,121410,Lucerne (alfalfa) meal and pellets,2.09,10.378,0.2014
Malaysia,Southeast Asia,2003,121410,Lucerne (alfalfa) meal and pellets,1.62,4.3,0.3767
Switzerland,Western Europe,2003,121410,Lucerne (alfalfa) meal and pellets,1.14,2.496,0.4567
Costa Rica,Central America and Caribbean,2003,121410,Lucerne (alfalfa) meal and pellets,0.69,0.332,2.0783
Oman,Middle East,2003,121410,Lucerne (alfalfa) meal and pellets,0.55,6.0,0.0917
Croatia,Eastern Europe,2003,121410,Lucerne (alfalfa) meal and pellets,0.53,2.0,0.265
Morocco,North Africa,2003,121410,Lucerne (alfalfa) meal and pellets,0.32,3.6,0.0889
Ghana,Sub-Saharan Africa,2003,121410,Lucerne (alfalfa) meal and pellets,0.2,0.067,2.9851
Eswatini,Sub-Saharan Africa,2003,121410,Lucerne (alfalfa) meal and pellets,0.07,0.067,1.0448
