Reporter,region,Year,ProductCode,Product Description,usd,tons,usd_kg
Canada,North America,2021,121410,Lucerne (alfalfa) meal and pellets,249.98,246.835,1.0127
Jamaica,Central America and Caribbean,2021,121410,Lucerne (alfalfa) meal and pellets,249.78,562.803,0.4438
Spain,Western Europe,2021,121410,Lucerne (alfalfa) meal and pellets,225.95,465.046,0.4859
Bosnia and Herzegovina,Eastern Europe,2021,121410,Lucerne (alfalfa) meal and pellets,223.65,872.298,0.2564
Hong Kong (China),East Asia,2021,121410,Lucerne (alfalfa) meal and pellets,222.6,308.38,0.7218
Guatemala,Central America and Caribbean,2021,121410,Lucerne (alfalfa) meal and pellets,220.35,461.398,0.4776
Latvia,Eastern Europe,2021,121410,Lucerne (alfalfa) meal and pellets,209.75,580.76959,0.3612
Bermuda,North America,2021,121410,Lucerne (alfalfa) meal and pellets,202.45,116.108,1.7436
Finland,Western Europe,2021,121410,Lucerne (alfalfa) meal and pellets,184.32,202.149,0.9118
Honduras,Central America and Caribbean,2021,121410,Lucerne (alfalfa) meal and pellets,179.27,388.044,0.462
Turkey,Eastern Europe,2021,121410,Lucerne (alfalfa) meal and pellets,126.95,493.853,0.2571
Lithuania,Eastern Europe,2021,121410,Lucerne (alfalfa) meal and pellets,124.27,483.077,0.2572
Sri Lanka,Central Asia,2021,121410,Lucerne (alfalfa) meal and pellets,118.29,90.846,1.3021
Romania,Eastern Europe,2021,121410,Lucerne (alfalfa) meal and pellets,112.1,262.551,0.427
Hungary,Eastern Europe,2021,121410,Lucerne (alfalfa) meal and pellets,109.54,949.603,0.1154
Singapore,Southeast Asia,2021,121410,Lucerne (alfalfa) meal and pellets,105.49,198.68,0.531
Vietnam,Southeast Asia,2021,121410,Lucerne (alfalfa) meal and pellets,89.09,287.209,0.3102
St. Vincent and the Grenadines,Central America and Caribbean,2021,121410,Lucerne (alfalfa) meal and pellets,75.05,53.291,1.4083
Brunei,Southeast Asia,2021,121410,Lucerne (alfalfa) meal and pellets,73.24,129.77,0.5644
Luxembourg,Western Europe,2021,121410,Lucerne (alfalfa) meal and pellets,67.75,186.26,0.3637
Moldova,Eastern Europe,2021,121410,Lucerne (alfalfa) meal and pellets,67.72,289.8,0.2337
Costa Rica,Central America and Caribbean,2021,121410,Lucerne (alfalfa) meal and pellets,64.55,101.786,0.6342
Iceland,Western Europe,2021,121410,Lucerne (alfalfa) meal and pellets,63.71,211.935,0.3006
Ecuador,South America,2021,121410,Lucerne (alfalfa) meal and pellets,60.57,138.12,0.4385
Barbados,Central America and Caribbean,2021,121410,Lucerne (alfalfa) meal and pellets,55.62,89.561,0.621
Paraguay,South America,2021,121410,Lucerne (alfalfa) meal and pellets,52.04,199.878,0.2604
Djibouti,Sub-Saharan Africa,2021,121410,Lucerne (alfalfa) meal and pellets,46.96,152.46,0.308
Mauritius,Sub-Saharan Africa,2021,121410,Lucerne (alfalfa) meal and pellets,45.56,95.829,0.4754
Uruguay,South America,2021,121410,Lucerne (alfalfa) meal and pellets,43.33,168.68,0.2569
Cape Verde,Sub-Saharan Africa,2021,121410,Lucerne (alfalfa) meal and pellets,40.84,127.475,0.3204
Seychelles,Sub-Saharan Africa,2021,121410,Lucerne (alfalfa) meal and pellets,39.1,62.54,0.6252
Montenegro,Eastern Europe,2021,121410,Lucerne (alfalfa) meal and pellets,37.64,139.983,0.2689
Australia,Oceania,2021,121410,Lucerne (alfalfa) meal and pellets,37.32,3.16,11.8101
Armenia,Eastern Europe,2021,121410,Lucerne (alfalfa) meal and pellets,29.68,76.82,0.3864
Zimbabwe,Sub-Saharan Africa,2021,121410,Lucerne (alfalfa) meal and pellets,26.3,72.0,0.3653
Kazakhstan,Eastern Europe,2021,121410,Lucerne (alfalfa) meal and pellets,22.56,125.2,0.1802
French Polynesia,Oceania,2021,121410,Lucerne (alfalfa) meal and pellets,19.76,27.217,0.726
Argentina,South America,2021,121410,Lucerne (alfalfa) meal and pellets,18.25,85.17,0.2143
Trinidad and Tobago,Central America and Caribbean,2021,121410,Lucerne (alfalfa) meal and pellets,15.2,12.247,1.2411
Tanzania,Sub-Saharan Africa,2021,121410,Lucerne (alfalfa) meal and pellets,13.44,49.16,0.2734
Mozambique,Sub-Saharan Africa,2021,121410,Lucerne (alfalfa) meal and pellets,13.09,33.0,0.3967
India,Central Asia,2021,121410,Lucerne (alfalfa) meal and pellets,12.66,21.272,0.5951
Aruba,Central America and Caribbean,2021,121410,Lucerne (alfalfa) meal and pellets,12.36,8.6,1.4372
Cayman Islands,North America,2021,121410,Lucerne (alfalfa) meal and pellets,11.91,39.628,0.3005
Bahamas,Central America and Caribbean,2021,121410,Lucerne (alfalfa) meal and pellets,10.82,10.785,1.0032
Eswatini,Sub-Saharan Africa,2021,121410,Lucerne (alfalfa) meal and pellets,9.55,60.0,0.1592
Senegal,Sub-Saharan Africa,2021,121410,Lucerne (alfalfa) meal and pellets,9.37,26.0,0.3604
Cote d'Ivoire,Sub-Saharan Africa,2021,121410,Lucerne (alfalfa) meal and pellets,8.37,9.6,0.8719
Georgia,Eastern Europe,2021,121410,Lucerne (alfalfa) meal and pellets,6.63,21.0,0.3157
Andorra,Western Europe,2021,121410,Lucerne (alfalfa) meal and pellets,6.25,30.5,0.2049
Bolivia,South America,2021,121410,Lucerne (alfalfa) meal and pellets,4.95,13.0,0.3808
Grenada,Central America and Caribbean,2021,121410,Lucerne (alfalfa) meal and pellets,4.78,1.234,3.8736
Belarus,Eastern Europe,2021,121410,Lucerne (alfalfa) meal and pellets,4.4,20.0,0.22
Angola,Sub-Saharan Africa,2021,121410,Lucerne (alfalfa) meal and pellets,1.72,0.02,86.0
Antigua and Barbuda,Central America and Caribbean,2021,121410,Lucerne (alfalfa) meal and pellets,0.66,0.275,2.4
El Salvador,Central America and Caribbean,2021,121410,Lucerne (alfalfa) meal and pellets,0.15,0.095,1.5789
Nepal,Central Asia,2021,121410,Lucerne (alfalfa) meal and pellets,0.12,0.16,0.75
Laos,Southeast Asia,2021,121410,Lucerne (alfalfa) meal and pellets,0.09,0.3,0.3
Sao Tome and Principe,Sub-Saharan Africa,2021,121410,Lucerne (alfalfa) meal and pellets,0.03,0.027,1.1111
Ghana,Sub-Saharan Africa,2021,121410,Lucerne (alfalfa) meal and pellets,0.02,0.004,5.0
Belize,Central America and Caribbean,2021,121410,Lucerne (alfalfa) meal and pellets,0.02,0.002,10.0
Egypt,North Africa,2021,121410,Lucerne (alfalfa) meal and pellets,0.01,0.02,0.5
Indonesia,Southeast Asia,2021,121410,Lucerne (alfalfa) meal and pellets,0.0,0.0,
United Arab Emirates,Middle East,2020,121410,Lucerne (alfalfa) meal and pellets,313060.14,1263090.0,0.2479
Saudi Arabia,Middle East,2020,121410,Lucerne (alfalfa) meal and pellets,56479.34,272018.0,0.2076
Japan,East Asia,2020,121410,Lucerne (alfalfa) meal and pellets,25453.72,75780.0,0.3359
Qatar,Middle East,2020,121410,Lucerne (alfalfa) meal and pellets,24964.91,65924.0,0.3787
United States,North America,2020,121410,Lucerne (alfalfa) meal and pellets,24526.96,70003.0,0.3504
Jordan,Middle East,2020,121410,Lucerne (alfalfa) meal and pellets,20583.56,64157.0,0.3208
Germany,Western Europe,2020,121410,Lucerne (alfalfa) meal and pellets,20311.47,82310.8,0.2468
Belgium,Western Europe,2020,121410,Lucerne (alfalfa) meal and pellets,15302.53,58406.2,0.262
United Kingdom,Western Europe,2020,121410,Lucerne (alfalfa) meal and pellets,14997.04,59270.2,0.253
France,Western Europe,2020,121410,Lucerne (alfalfa) meal and pellets,9276.34,43826.9,0.2117
Lesotho,Sub-Saharan Africa,2020,121410,Lucerne (alfalfa) meal and pellets,8736.56,28696.6,0.3044
China,East Asia,2020,121410,Lucerne (alfalfa) meal and pellets,8028.89,28357.1,0.2831
South Korea,East Asia,2020,121410,Lucerne (alfalfa) meal and pellets,7293.65,30383.9,0.24
Other Asia,Other Asia,2020,121410,Lucerne (alfalfa) meal and pellets,7285.45,23858.2,0.3054
Oman,Middle East,2020,121410,Lucerne (alfalfa) meal and pellets,6908.33,14879.7,0.4643
Portugal,Western Europe,2020,121410,Lucerne (alfalfa) meal and pellets,6522.06,34649.0,0.1882
Kuwait,Middle East,2020,121410,Lucerne (alfalfa) meal and pellets,5278.59,16429.4,0.3213
Austria,Western Europe,2020,121410,Lucerne (alfalfa) meal and pellets,4947.85,19816.3,0.2497
Greece,Western Europe,2020,121410,Lucerne (alfalfa) meal and pellets,3940.37,18730.1,0.2104
European Union,Western Europe,2020,121410,Lucerne (alfalfa) meal and pellets,3589.15,15417.7,0.2328
Netherlands,Western Europe,2020,121410,Lucerne (alfalfa) meal and pellets,3552.62,15461.2,0.2298
Switzerland,Western Europe,2020,121410,Lucerne (alfalfa) meal and pellets,2871.73,9666.76,0.2971
Morocco,North Africa,2020,121410,Lucerne (alfalfa) meal and pellets,2818.68,12471.4,0.226
Chile,South America,2020,121410,Lucerne (alfalfa) meal and pellets,2060.79,8926.08,0.2309
Sweden,Western Europe,2020,121410,Lucerne (alfalfa) meal and pellets,2000.37,4690.0,0.4265
Ireland,Western Europe,2020,121410,Lucerne (alfalfa) meal and pellets,1521.68,7095.35,0.2145
Tunisia,North Africa,2020,121410,Lucerne (alfalfa) meal and pellets,1459.39,7923.3,0.1842
Botswana,Sub-Saharan Africa,2020,121410,Lucerne (alfalfa) meal and pellets,1434.53,5443.53,0.2635
Norway,Western Europe,2020,121410,Lucerne (alfalfa) meal and pellets,1310.16,3203.58,0.409
Cyprus,Western Europe,2020,121410,Lucerne (alfalfa) meal and pellets,1295.87,5021.88,0.258
Bahrain,Middle East,2020,121410,Lucerne (alfalfa) meal and pellets,1218.27,3522.34,0.3459
Denmark,Western Europe,2020,121410,Lucerne (alfalfa) meal and pellets,1206.38,2706.31,0.4458
Colombia,South America,2020,121410,Lucerne (alfalfa) meal and pellets,983.84,3021.95,0.3256
Namibia,Sub-Saharan Africa,2020,121410,Lucerne (alfalfa) meal and pellets,937.38,4583.63,0.2045
Panama,Central America and Caribbean,2020,121410,Lucerne (alfalfa) meal and pellets,929.04,2547.18,0.3647
Thailand,Southeast Asia,2020,121410,Lucerne (alfalfa) meal and pellets,895.02,1759.64,0.5086
Croatia,Eastern Europe,2020,121410,Lucerne (alfalfa) meal and pellets,811.88,3654.51,0.2222
Spain,Western Europe,2020,121410,Lucerne (alfalfa) meal and pellets,803.28,2770.063,0.29
Italy,Western Europe,2020,121410,Lucerne (alfalfa) meal and pellets,800.8,2816.87,0.2843
Dominican Republic,Central America and Caribbean,2020,121410,Lucerne (alfalfa) meal and pellets,732.04,1759.24,0.4161
Romania,Eastern Europe,2020,121410,Lucerne (alfalfa) meal and pellets,723.21,426.11,1.6972
Israel,Middle East,2020,121410,Lucerne (alfalfa) meal and pellets,712.0,2219.24,0.3208
Malaysia,Southeast Asia,2020,121410,Lucerne (alfalfa) meal and pellets,662.72,1663.67,0.3983
Czech Republic,Eastern Europe,2020,121410,Lucerne (alfalfa) meal and pellets,556.92,3286.74,0.1694
Cuba,Central America and Caribbean,2020,121410,Lucerne (alfalfa) meal and pellets,520.97,1207.41,0.4315
Finland,Western Europe,2020,121410,Lucerne (alfalfa) meal and pellets,520.77,725.217,0.7181
Canada,North America,2020,121410,Lucerne (alfalfa) meal and pellets,519.45,532.205,0.976
New Zealand,Oceania,2020,121410,Lucerne (alfalfa) meal and pellets,449.38,743.05,0.6048
Serbia,Eastern Europe,2020,121410,Lucerne (alfalfa) meal and pellets,426.58,1702.87,0.2505
Philippines,Southeast Asia,2020,121410,Lucerne (alfalfa) meal and pellets,419.48,1356.87,0.3092
South Africa,Sub-Saharan Africa,2020,121410,Lucerne (alfalfa) meal and pellets,366.53,3406.63,0.1076
Slovenia,Eastern Europe,2020,121410,Lucerne (alfalfa) meal and pellets,332.06,1328.55,0.2499
Hong Kong (China),East Asia,2020,121410,Lucerne (alfalfa) meal and pellets,289.54,440.39,0.6575
Malta,Western Europe,2020,121410,Lucerne (alfalfa) meal and pellets,277.83,938.758,0.296
Slovakia,Eastern Europe,2020,121410,Lucerne (alfalfa) meal and pellets,267.66,1246.1,0.2148
Poland,Eastern Europe,2020,121410,Lucerne (alfalfa) meal and pellets,261.73,1431.47,0.1828
Brazil,South America,2020,121410,Lucerne (alfalfa) meal and pellets,255.98,1162.0,0.2203
Bosnia and Herzegovina,Eastern Europe,2020,121410,Lucerne (alfalfa) meal and pellets,240.82,1023.46,0.2353
Turkey,Eastern Europe,2020,121410,Lucerne (alfalfa) meal and pellets,237.76,994.701,0.239
Bermuda,North America,2020,121410,Lucerne (alfalfa) meal and pellets,201.31,96.287,2.0907
Jamaica,Central America and Caribbean,2020,121410,Lucerne (alfalfa) meal and pellets,169.58,359.261,0.472
Guatemala,Central America and Caribbean,2020,121410,Lucerne (alfalfa) meal and pellets,164.2,345.719,0.475
Uruguay,South America,2020,121410,Lucerne (alfalfa) meal and pellets,138.27,505.0,0.2738
Lebanon,Middle East,2020,121410,Lucerne (alfalfa) meal and pellets,105.59,308.38,0.3424
Honduras,Central America and Caribbean,2020,121410,Lucerne (alfalfa) meal and pellets,84.57,247.002,0.3424
Bulgaria,Eastern Europe,2020,121410,Lucerne (alfalfa) meal and pellets,82.54,648.68,0.1272
Nigeria,Sub-Saharan Africa,2020,121410,Lucerne (alfalfa) meal and pellets,78.12,39.351,1.9852
Hungary,Eastern Europe,2020,121410,Lucerne (alfalfa) meal and pellets,78.0,624.188,0.125
Luxembourg,Western Europe,2020,121410,Lucerne (alfalfa) meal and pellets,77.78,261.444,0.2975
Cape Verde,Sub-Saharan Africa,2020,121410,Lucerne (alfalfa) meal and pellets,73.83,218.065,0.3386
Bahamas,Central America and Caribbean,2020,121410,Lucerne (alfalfa) meal and pellets,71.7,63.381,1.1313
Barbados,Central America and Caribbean,2020,121410,Lucerne (alfalfa) meal and pellets,64.23,92.403,0.6951
Zimbabwe,Sub-Saharan Africa,2020,121410,Lucerne (alfalfa) meal and pellets,61.86,171.0,0.3618
Sri Lanka,Central Asia,2020,121410,Lucerne (alfalfa) meal and pellets,61.34,60.125,1.0202
Mauritius,Sub-Saharan Africa,2020,121410,Lucerne (alfalfa) meal and pellets,59.75,129.127,0.4627
Costa Rica,Central America and Caribbean,2020,121410,Lucerne (alfalfa) meal and pellets,58.94,72.827,0.8093
Iceland,Western Europe,2020,121410,Lucerne (alfalfa) meal and pellets,56.05,128.3,0.4369
Moldova,Eastern Europe,2020,121410,Lucerne (alfalfa) meal and pellets,52.91,244.16,0.2167
Montenegro,Eastern Europe,2020,121410,Lucerne (alfalfa) meal and pellets,52.07,323.53,0.1609
Senegal,Sub-Saharan Africa,2020,121410,Lucerne (alfalfa) meal and pellets,44.41,125.7,0.3533
Singapore,Southeast Asia,2020,121410,Lucerne (alfalfa) meal and pellets,41.65,65.489,0.636
Mozambique,Sub-Saharan Africa,2020,121410,Lucerne (alfalfa) meal and pellets,35.91,96.0,0.3741
Trinidad and Tobago,Central America and Caribbean,2020,121410,Lucerne (alfalfa) meal and pellets,32.13,33.382,0.9625
Lithuania,Eastern Europe,2020,121410,Lucerne (alfalfa) meal and pellets,31.96,28.325,1.1283
Paraguay,South America,2020,121410,Lucerne (alfalfa) meal and pellets,30.8,138.764,0.222
Seychelles,Sub-Saharan Africa,2020,121410,Lucerne (alfalfa) meal and pellets,28.96,50.297,0.5758
Estonia,Eastern Europe,2020,121410,Lucerne (alfalfa) meal and pellets,18.44,74.46,0.2476
Bolivia,South America,2020,121410,Lucerne (alfalfa) meal and pellets,18.19,44.0,0.4134
Ecuador,South America,2020,121410,Lucerne (alfalfa) meal and pellets,18.09,52.08,0.3474
Vietnam,Southeast Asia,2020,121410,Lucerne (alfalfa) meal and pellets,14.33,44.679,0.3207
Belarus,Eastern Europe,2020,121410,Lucerne (alfalfa) meal and pellets,13.0,70.26,0.185
French Polynesia,Oceania,2020,121410,Lucerne (alfalfa) meal and pellets,12.0,17.69,0.6783
Tanzania,Sub-Saharan Africa,2020,121410,Lucerne (alfalfa) meal and pellets,11.72,49.18,0.2383
Eswatini,Sub-Saharan Africa,2020,121410,Lucerne (alfalfa) meal and pellets,10.94,120.64,0.0907
Brunei,Southeast Asia,2020,121410,Lucerne (alfalfa) meal and pellets,10.73,18.0,0.5961
Andorra,Western Europe,2020,121410,Lucerne (alfalfa) meal and pellets,10.07,50.5,0.1994
Australia,Oceania,2020,121410,Lucerne (alfalfa) meal and pellets,9.18,1.24,7.4032
Palestine,Middle East,2020,121410,Lucerne (alfalfa) meal and pellets,8.87,28.682,0.3093
Kazakhstan,Eastern Europe,2020,121410,Lucerne (alfalfa) meal and pellets,8.38,41.126,0.2038
Grenada,Central America and Caribbean,2020,121410,Lucerne (alfalfa) meal and pellets,8.02,5.867,1.367
Peru,South America,2020,121410,Lucerne (alfalfa) meal and pellets,7.7,0.56,13.75
Cote d'Ivoire,Sub-Saharan Africa,2020,121410,Lucerne (alfalfa) meal and pellets,7.4,9.6,0.7708
Mauritania,Sub-Saharan Africa,2020,121410,Lucerne (alfalfa) meal and pellets,6.59,24.12,0.2732
India,Central Asia,2020,121410,Lucerne (alfalfa) meal and pellets,6.38,23.648,0.2698
"Congo, Dem. Rep.",Sub-Saharan Africa,2020,121410,Lucerne (alfalfa) meal and pellets,6.12,7.375,0.8298
Pakistan,Central Asia,2020,121410,Lucerne (alfalfa) meal and pellets,4.24,5.076,0.8353
Rwanda,Sub-Saharan Africa,2020,121410,Lucerne (alfalfa) meal and pellets,3.51,1.283,2.7358
Aruba,Central America and Caribbean,2020,121410,Lucerne (alfalfa) meal and pellets,2.41,3.026,0.7964
Laos,Southeast Asia,2020,121410,Lucerne (alfalfa) meal and pellets,1.74,0.74,2.3514
Papua New Guinea,Oceania,2020,121410,Lucerne (alfalfa) meal and pellets,1.28,4.15,0.3084
Curaçao,Central America and Caribbean,2020,121410,Lucerne (alfalfa) meal and pellets,0.89,0.6,1.4833
Antigua and Barbuda,Central America and Caribbean,2020,121410,Lucerne (alfalfa) meal and pellets,0.55,0.236,2.3305
East Timor,Southeast Asia,2020,121410,Lucerne (alfalfa) meal and pellets,0.28,0.733,0.382
El Salvador,Central America and Caribbean,2020,121410,Lucerne (alfalfa) meal and pellets,0.17,0.025,6.8
Latvia,Eastern Europe,2020,121410,Lucerne (alfalfa) meal and pellets,0.16,0.024,6.6667
Uganda,Sub-Saharan Africa,2020,121410,Lucerne (alfalfa) meal and pellets,0.1,0.3,0.3333
Angola,Sub-Saharan Africa,2020,121410,Lucerne (alfalfa) meal and pellets,0.02,0.023,0.8696
Belize,Central America and Caribbean,2020,121410,Lucerne (alfalfa) meal and pellets,0.02,0.012,1.6667
United Arab Emirates,Middle East,2019,121410,Lucerne (alfalfa) meal and pellets,347830.85,1356020.0,0.2565
Japan,East Asia,2019,121410,Lucerne (alfalfa) meal and pellets,26624.73,81264.0,0.3276
Qatar,Middle East,2019,121410,Lucerne (alfalfa) meal and pellets,20575.08,56032.4,0.3672
Germany,Western Europe,2019,121410,Lucerne (alfalfa) meal and pellets,20287.78,85792.8,0.2365
United States,North America,2019,121410,Lucerne (alfalfa) meal and pellets,19252.04,53055.0,0.3629
United Kingdom,Western Europe,2019,121410,Lucerne (alfalfa) meal and pellets,15728.81,66259.1,0.2374
Belgium,Western Europe,2019,121410,Lucerne (alfalfa) meal and pellets,13501.02,58597.7,0.2304
Jordan,Middle East,2019,121410,Lucerne (alfalfa) meal and pellets,12597.84,45660.5,0.2759
Lesotho,Sub-Saharan Africa,2019,121410,Lucerne (alfalfa) meal and pellets,11926.78,29014.2,0.4111
France,Western Europe,2019,121410,Lucerne (alfalfa) meal and pellets,11307.93,54743.2,0.2066
China,East Asia,2019,121410,Lucerne (alfalfa) meal and pellets,7974.06,29792.8,0.2677
South Korea,East Asia,2019,121410,Lucerne (alfalfa) meal and pellets,6690.63,28195.4,0.2373
Austria,Western Europe,2019,121410,Lucerne (alfalfa) meal and pellets,6323.02,25940.1,0.2438
Namibia,Sub-Saharan Africa,2019,121410,Lucerne (alfalfa) meal and pellets,6320.31,31414.7,0.2012
Other Asia,Other Asia,2019,121410,Lucerne (alfalfa) meal and pellets,6160.33,21739.3,0.2834
Saudi Arabia,Middle East,2019,121410,Lucerne (alfalfa) meal and pellets,5669.25,19702.8,0.2877
Kuwait,Middle East,2019,121410,Lucerne (alfalfa) meal and pellets,5363.15,18276.6,0.2934
Morocco,North Africa,2019,121410,Lucerne (alfalfa) meal and pellets,5275.01,24242.7,0.2176
Norway,Western Europe,2019,121410,Lucerne (alfalfa) meal and pellets,5086.9,19269.1,0.264
Netherlands,Western Europe,2019,121410,Lucerne (alfalfa) meal and pellets,4489.72,21154.3,0.2122
Portugal,Western Europe,2019,121410,Lucerne (alfalfa) meal and pellets,3461.91,19089.3,0.1814
Greece,Western Europe,2019,121410,Lucerne (alfalfa) meal and pellets,3089.15,13736.6,0.2249
Sweden,Western Europe,2019,121410,Lucerne (alfalfa) meal and pellets,2780.93,7374.56,0.3771
